coroutine1 Output File 
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
44013.58	1	book	1	-2.898562	0.652457	95.38925	-2.88922	-0.07743859	291.0376	-2.693944	0.3229976	292.194	0
44046.34	1	book	1	-2.898559	0.6522412	95.37553	-2.889078	-0.07744122	291.0061	-2.694041	0.3229306	292.1866	0
44078.6	1	book	1	-2.898558	0.652369	95.37551	-2.889888	-0.07709479	290.9677	-2.693993	0.323168	292.1847	0
44112.19	1	book	1	-2.898569	0.6523452	95.37705	-2.89021	-0.07700419	290.8893	-2.694009	0.3231413	292.198	0
44146.06	1	book	1	-2.89863	0.6523302	95.37893	-2.89053	-0.07666421	290.9815	-2.693942	0.3230908	292.2174	0
44178.32	1	book	1	-2.898658	0.6523027	95.37878	-2.890639	-0.07665038	290.9318	-2.69394	0.3229816	292.1861	0
44211.56	1	book	1	-2.898674	0.6523225	95.38779	-2.89096	-0.0764935	290.8492	-2.693937	0.3228872	292.1932	0
44244.71	1	book	1	-2.898695	0.6523283	95.39681	-2.891338	-0.07615471	290.9857	-2.693985	0.3229325	292.2315	0
44280.64	1	book	1	-2.898736	0.652349	95.38807	-2.892207	-0.07589936	290.9464	-2.694017	0.3228042	292.2137	0
44319.05	1	book	1	-2.898702	0.6522691	95.37498	-2.892633	-0.07565951	290.8875	-2.694032	0.3228431	292.2069	0
44350.84	1	book	1	-2.898625	0.6523209	95.38012	-2.893024	-0.07548761	290.9546	-2.693901	0.3228998	292.21	0
44383.7	1	book	1	-2.898556	0.6523542	95.37868	-2.893366	-0.07536459	290.856	-2.693928	0.3229399	292.213	0
44416.07	1	book	1	-2.898556	0.6523139	95.3849	-2.894278	-0.07490611	290.8638	-2.693921	0.3230131	292.2014	0
44449.7	1	book	1	-2.898566	0.6523619	95.37518	-2.894715	-0.07471251	290.8466	-2.69402	0.3230433	292.172	0
44482.01	1	book	1	-2.898553	0.6523376	95.37733	-2.897588	-0.07351637	290.8383	-2.693974	0.3229105	292.1719	0
44514.26	1	book	1	-2.898664	0.6523407	95.38296	-2.896722	-0.07401919	290.8641	-2.694035	0.3229558	292.2033	0
44546.79	1	book	1	-2.898707	0.6523633	95.37792	-2.897273	-0.07380891	290.8897	-2.694058	0.3229034	292.1896	0
44579.27	1	book	1	-2.898699	0.6523967	95.37661	-2.897781	-0.07365394	290.846	-2.693998	0.323015	292.1967	0
44613.11	1	book	1	-2.898716	0.6523414	95.38678	-2.897228	-0.07402802	290.8521	-2.693995	0.3230581	292.1819	0
44645.24	1	book	1	-2.898656	0.6523001	95.39701	-2.893851	-0.07558632	290.8549	-2.693917	0.3231037	292.1501	0
44678.54	1	book	1	-2.898654	0.6522493	95.39341	-2.894336	-0.07541418	290.8137	-2.693848	0.3229485	292.1399	0
44711.14	1	book	1	-2.89861	0.6522391	95.40316	-2.894851	-0.07517982	290.8498	-2.693933	0.322911	292.1234	0
44743.94	1	book	1	-2.89865	0.6522708	95.40202	-2.889817	-0.07715726	290.9093	-2.693957	0.3228838	292.1314	0
44778.68	1	book	1	-2.898645	0.6522858	95.40541	-2.883099	-0.08044076	290.948	-2.693968	0.3229253	292.1451	0
44810.49	1	book	1	-2.898627	0.6522143	95.39219	-2.883651	-0.0800674	290.9828	-2.694001	0.3229039	292.1622	0
44843.04	1	book	1	-2.89864	0.6523395	95.41178	-2.884005	-0.07986736	290.9761	-2.693904	0.3231289	292.1322	0
44875.86	1	book	1	-2.898655	0.6522992	95.41704	-2.88436	-0.07965636	291.0439	-2.693899	0.3231378	292.1562	0
44908.56	1	book	1	-2.898677	0.6522171	95.41207	-2.883777	-0.08015156	291.0117	-2.693901	0.3231046	292.1728	0
44942.52	1	book	1	-2.898623	0.6521749	95.41496	-2.884171	-0.08003139	291.0536	-2.693917	0.3230474	292.1712	0
44974.72	1	book	1	-2.898557	0.6523619	95.40141	-2.884488	-0.07989001	291.0489	-2.693852	0.3229778	292.1828	0
45006.78	1	book	1	-2.898518	0.6523159	95.4173	-2.884872	-0.07971168	291.0675	-2.693951	0.3229935	292.1729	0
45039.58	1	book	1	-2.898549	0.6523046	95.41357	-2.88196	-0.08108068	291.0547	-2.693913	0.32285	292.1531	0
45072.43	1	book	1	-2.898632	0.6522584	95.42065	-2.882182	-0.0809629	291.0194	-2.693921	0.3228128	292.1596	0
45106.15	1	book	1	-2.898635	0.6521702	95.41924	-2.882506	-0.08085227	291.0239	-2.693928	0.3228199	292.1734	0
45138.32	1	book	1	-2.89867	0.6522641	95.42303	-2.88283	-0.08074069	291.0446	-2.69389	0.3227477	292.1501	0
45170.85	1	book	1	-2.898594	0.6523664	95.42922	-2.883186	-0.08056426	291.0627	-2.693899	0.3228426	292.136	0
45203.32	1	book	1	-2.898639	0.6522994	95.43309	-2.883465	-0.08045316	291.0137	-2.693896	0.3229184	292.1664	0
45236.01	1	book	1	-2.898663	0.6521688	95.42315	-2.883209	-0.08032703	291	-2.693986	0.3229618	292.1651	0
45270.3	1	book	1	-2.898549	0.6522944	95.44118	-2.883016	-0.08037543	290.9897	-2.693949	0.3229849	292.1554	0
45302.19	1	book	1	-2.898552	0.6522133	95.43109	-2.883337	-0.08021402	291.0169	-2.693879	0.3230679	292.1592	0
45335.35	1	book	1	-2.898533	0.6522145	95.43916	-2.883642	-0.08007813	291.0057	-2.693876	0.3230834	292.1633	0
45368.14	1	book	1	-2.898568	0.6522615	95.43476	-2.88399	-0.07986236	290.9803	-2.693904	0.3229463	292.1331	0
45398.11	1	book	1	-2.898555	0.6522729	95.43776	-2.88453	-0.07954001	291.0875	-2.693865	0.3229845	292.1503	0
45428.11	1	book	1	-2.898584	0.6523528	95.44404	-2.878651	-0.08261704	291.0203	-2.693958	0.3230915	292.1801	0
45462.8	1	book	1	-2.898675	0.6522684	95.44397	-2.878886	-0.08248711	291.0445	-2.693978	0.3229668	292.1217	0
45494.52	1	book	1	-2.898696	0.6522703	95.43816	-2.879129	-0.08235931	291.0908	-2.694042	0.3230088	292.1757	0
45527.18	1	book	1	-2.898603	0.6523681	95.44086	-2.879351	-0.08221316	291.0975	-2.693955	0.3232102	292.205	0
45559.69	1	book	1	-2.898603	0.6523967	95.45211	-2.87909	-0.08224511	291.2006	-2.693907	0.3232152	292.2339	0
45593.88	1	book	1	-2.898595	0.6523428	95.44122	-2.878798	-0.08225989	291.0546	-2.693821	0.3232157	292.2743	0
45625.98	1	book	1	-2.898611	0.6522279	95.43604	-2.879097	-0.08227849	291.0376	-2.693952	0.3232615	292.2641	0
45658.77	1	book	1	-2.898546	0.6521659	95.42257	-2.879407	-0.08201241	291.1788	-2.694014	0.3232172	292.2548	0
45690.75	1	book	1	-2.898612	0.6522801	95.43507	-2.877022	-0.08344269	290.9007	-2.694107	0.3230603	292.1876	0
45723.26	1	book	1	-2.898595	0.6521921	95.425	-2.871999	-0.08603835	290.8847	-2.69399	0.3229871	292.1058	0
45756.88	1	book	1	-2.89859	0.6522775	95.42615	-2.874681	-0.08487511	290.8601	-2.69404	0.3229983	292.1075	0
45790.27	1	book	1	-2.898555	0.6521752	95.42947	-2.874799	-0.08472276	290.944	-2.693981	0.3228652	292.1011	0
45822.83	1	book	1	-2.89852	0.6522336	95.42718	-2.875037	-0.08458185	290.9045	-2.694014	0.3228786	292.1544	0
45856.14	1	book	1	-2.898555	0.6522448	95.42694	-2.874796	-0.08447623	291.0452	-2.694001	0.323024	292.2152	0
45889.19	1	book	1	-2.898546	0.6521173	95.4087	-2.873963	-0.08486533	291.1325	-2.693957	0.3230488	292.2368	0
45923.52	1	book	1	-2.898576	0.6522813	95.42307	-2.874119	-0.08475924	291.1521	-2.693968	0.3231704	292.2475	0
45957.41	1	book	1	-2.898602	0.6522129	95.41865	-2.874552	-0.08450413	291.1324	-2.694022	0.323185	292.2475	0
45987.93	1	book	1	-2.89857	0.6522133	95.42115	-2.876053	-0.08388257	291.0854	-2.693977	0.3231366	292.2357	0
46021.84	1	book	1	-2.955384	0.304395	88.61057	-2.846069	-0.4238293	284.2106	-2.713314	0.001834154	285.4113	0
46053.59	1	book	1	-2.966768	0.1596618	85.81325	-2.822322	-0.5622163	281.4191	-2.71008	-0.1308179	282.5963	0
46087.38	1	book	1	-2.966776	0.1597033	85.81824	-2.813402	-0.5646966	281.4349	-2.710013	-0.1307437	282.5931	0
46119.64	1	book	1	-2.966474	0.1648843	85.93173	-2.808844	-0.5613172	281.5911	-2.710226	-0.1259787	282.6831	0
46152.79	1	book	1	-2.937809	0.4433107	91.31586	-2.84924	-0.2944441	286.983	-2.710108	0.1297545	288.1164	0
46186.32	1	book	1	-2.832367	0.8974736	100.3383	-2.858625	0.1539271	296.0125	-2.656421	0.5519285	297.1295	0
46218.68	1	book	1	-2.775926	1.058918	103.6231	-2.841498	0.3158653	299.3027	-2.62035	0.7039721	300.4377	0
46252.36	1	book	1	-2.775873	1.059018	103.6227	-2.840558	0.3152654	299.3254	-2.620341	0.7041047	300.4305	0
46284.98	1	book	1	-2.775843	1.058979	103.6292	-2.840028	0.3148568	299.2884	-2.620405	0.7040927	300.4131	0
46317.18	1	book	1	-2.786769	1.029897	103.0193	-2.842952	0.2848184	298.7107	-2.627556	0.6764388	299.7843	0
46350.58	1	book	1	-2.851831	0.8329661	99.02686	-2.855654	0.08563781	294.6837	-2.668294	0.4915502	295.7682	0
46384.23	1	book	1	-2.95433	0.3148699	88.83099	-2.825494	-0.4214222	284.5061	-2.713202	0.01133466	285.5919	0
46416.89	1	book	1	-2.959663	-0.2597401	77.73268	-2.691339	-0.9575607	273.4271	-2.664662	-0.5112392	274.5359	0
